ax80000_opr5_t1150_n6_cap_3r: design stacking PR 5.091; bleed port after stage 3: frac_P 0.379, frac_work 0.497; turbine map coverage [(0.3, 1.13, 2.52), (0.4, 1.13, 2.58), (0.5, 1.12, 2.64), (0.6, 1.11, 2.69), (0.7, 1.1, 2.74), (0.8, 1.08, 2.79), (0.9, 1.05, 2.84), (1.0, 1.03, 2.9), (1.1, 1.0, 2.96)]
+  |  LS: AG 2 ; 0.0734364947 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0415878483 0.5
+  |  LS: AG 1 ; 7.73418747 1
+  |  LS: AG 2 ; 0.0414634583 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0207317291 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0103658646 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.00520981932 0.5
+  |  LS: AG 1 ; 19.1535765 1
+  |  LS: AG 2 ; 0.0449211285 0.5
+  |  LS: AG 1 ; 19.1744735 1
+  |  LS: AG 2 ; 0.0225758912 0.5
+  |  LS: AG 1 ; 0.742022886 1
+  |  LS: AG 2 ; 0.286415644 0.5
+  |  LS: AG 1 ; 0.656254076 1
+  |  LS: AG 2 ; 0.144654027 0.5
+  |  LS: AG 1 ; 0.639401968 1
+  |  LS: AG 2 ; 0.072651698 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0419319658 0.5
+  |  LS: AG 1 ; 5.98869652 1
+  |  LS: AG 2 ; 0.0453659899 0.5
+  |  LS: AG 1 ; 4.93272477 1
+  |  LS: AG 2 ; 0.0227798947 0.5
+  |  LS: AG 1 ; 5.16322419 1
+  |  LS: AG 2 ; 0.0114109039 0.5
+  |  LS: AG 1 ; 5.2135127 1
+  |  LS: AG 2 ; 0.0057170619 0.5
+  |  LS: AG 1 ; 0.744233145 1
+  |  LS: AG 2 ; 0.289571404 0.5
+  |  LS: AG 1 ; 0.657601469 1
+  |  LS: AG 2 ; 0.146226316 0.5
+  |  LS: AG 1 ; 0.640591563 1
+  |  LS: AG 2 ; 0.0734364947 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0415878483 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0414634583 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0207317291 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0103658646 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.00520981932 0.5
+  |  LS: AG 1 ; 19.1535765 1
+  |  LS: AG 2 ; 0.0449211285 0.5
+  |  LS: AG 1 ; 19.1744735 1
+  |  LS: AG 2 ; 0.0225758912 0.5
+  |  LS: AG 1 ; 0.742022886 1
+  |  LS: AG 2 ; 0.286415644 0.5
+  |  LS: AG 1 ; 0.656254076 1
+  |  LS: AG 2 ; 0.144654027 0.5
+  |  LS: AG 1 ; 0.639401968 1
+  |  LS: AG 2 ; 0.072651698 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0419319658 0.5
+  |  LS: AG 1 ; 5.98869652 1
+  |  LS: AG 2 ; 0.0453659899 0.5
+  |  LS: AG 1 ; 4.93272477 1
+  |  LS: AG 2 ; 0.0227798947 0.5
+  |  LS: AG 1 ; 5.1632242 1
+  |  LS: AG 2 ; 0.0114109039 0.5
+  |  LS: AG 1 ; 5.2135127 1
+  |  LS: AG 2 ; 0.0057170619 0.5
+  |  LS: AG 1 ; 0.744233145 1
+  |  LS: AG 2 ; 0.289571404 0.5
+  |  LS: AG 1 ; 0.657601469 1
+  |  LS: AG 2 ; 0.146226316 0.5
+  |  LS: AG 1 ; 0.640591563 1
+  |  LS: AG 2 ; 0.0734364947 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0415878483 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0414634583 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0207317291 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0103658646 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.00520981932 0.5
+  |  LS: AG 1 ; 19.1535765 1
+  |  LS: AG 2 ; 0.0449211285 0.5
+  |  LS: AG 1 ; 19.1744735 1
+  |  LS: AG 2 ; 0.0225758912 0.5
+  |  LS: AG 1 ; 0.742022886 1
+  |  LS: AG 2 ; 0.286415644 0.5
+  |  LS: AG 1 ; 0.656254076 1
+  |  LS: AG 2 ; 0.144654027 0.5
+  |  LS: AG 1 ; 0.639401968 1
+  |  LS: AG 2 ; 0.072651698 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0419319658 0.5
+  |  LS: AG 1 ; 5.98869652 1
+  |  LS: AG 2 ; 0.0453659899 0.5
+  |  LS: AG 1 ; 4.93272477 1
+  |  LS: AG 2 ; 0.0227798947 0.5
+  |  LS: AG 1 ; 5.1632242 1
+  |  LS: AG 2 ; 0.0114109039 0.5
+  |  LS: AG 1 ; 5.2135127 1
+  |  LS: AG 2 ; 0.0057170619 0.5
+  |  LS: AG 1 ; 0.744233145 1
+  |  LS: AG 2 ; 0.289571404 0.5
+  |  LS: AG 1 ; 0.657601469 1
+  |  LS: AG 2 ; 0.146226316 0.5
+  |  LS: AG 1 ; 0.640591563 1
+  |  LS: AG 2 ; 0.0734364947 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0415878483 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0414634583 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0207317291 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0103658646 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.00520981932 0.5
+  |  LS: AG 1 ; 19.1535765 1
+  |  LS: AG 2 ; 0.0449211285 0.5
+  |  LS: AG 1 ; 19.1744735 1
+  |  LS: AG 2 ; 0.0225758912 0.5
+  |  LS: AG 1 ; 0.742022886 1
+  |  LS: AG 2 ; 0.286415644 0.5
+  |  LS: AG 1 ; 0.656254076 1
+  |  LS: AG 2 ; 0.144654027 0.5
+  |  LS: AG 1 ; 0.639401968 1
+  |  LS: AG 2 ; 0.072651698 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0419319658 0.5
+  |  LS: AG 1 ; 5.98869652 1
+  |  LS: AG 2 ; 0.0453659899 0.5
+  |  LS: AG 1 ; 4.93272477 1
+  |  LS: AG 2 ; 0.0227798947 0.5
+  |  LS: AG 1 ; 5.1632242 1
+  |  LS: AG 2 ; 0.0114109039 0.5
+  |  LS: AG 1 ; 5.2135127 1
+  |  LS: AG 2 ; 0.0057170619 0.5
+  |  LS: AG 1 ; 0.744233145 1
+  |  LS: AG 2 ; 0.289571404 0.5
+  |  LS: AG 1 ; 0.657601469 1
+  |  LS: AG 2 ; 0.146226316 0.5
+  |  LS: AG 1 ; 0.640591563 1
+  |  LS: AG 2 ; 0.0734364947 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0415878483 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0414634583 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0207317291 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0103658646 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.00520981932 0.5
+  |  LS: AG 1 ; 19.1535765 1
+  |  LS: AG 2 ; 0.0449211285 0.5
+  |  LS: AG 1 ; 19.1744735 1
+  |  LS: AG 2 ; 0.0225758912 0.5
+  |  LS: AG 1 ; 0.742022886 1
+  |  LS: AG 2 ; 0.286415644 0.5
+  |  LS: AG 1 ; 0.656254076 1
+  |  LS: AG 2 ; 0.144654027 0.5
+  |  LS: AG 1 ; 0.639401968 1
+  |  LS: AG 2 ; 0.072651698 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0419319658 0.5
+  |  LS: AG 1 ; 5.98869652 1
+  |  LS: AG 2 ; 0.0453659899 0.5
+  |  LS: AG 1 ; 4.93272477 1
+  |  LS: AG 2 ; 0.0227798947 0.5
+  |  LS: AG 1 ; 5.16322419 1
+  |  LS: AG 2 ; 0.0114109039 0.5
+  |  LS: AG 1 ; 5.2135127 1
+  |  LS: AG 2 ; 0.0057170619 0.5
+  |  LS: AG 1 ; 0.744233145 1
+  |  LS: AG 2 ; 0.289571404 0.5
+  |  LS: AG 1 ; 0.657601469 1
+  |  LS: AG 2 ; 0.146226316 0.5
+  |  LS: AG 1 ; 0.640591563 1
+  |  LS: AG 2 ; 0.0734364947 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0415878483 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0414634583 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0207317291 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0103658646 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.00520981932 0.5
+  |  LS: AG 1 ; 19.1535765 1
+  |  LS: AG 2 ; 0.0449211285 0.5
+  |  LS: AG 1 ; 19.1744735 1
+  |  LS: AG 2 ; 0.0225758912 0.5
+  |  LS: AG 1 ; 0.742022886 1
+  |  LS: AG 2 ; 0.286415644 0.5
+  |  LS: AG 1 ; 0.656254076 1
+  |  LS: AG 2 ; 0.144654027 0.5
+  |  LS: AG 1 ; 0.639401968 1
+  |  LS: AG 2 ; 0.072651698 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0419319658 0.5
+  |  LS: AG 1 ; 5.98869652 1
+  |  LS: AG 2 ; 0.0453659899 0.5
+  |  LS: AG 1 ; 4.93272477 1
+  |  LS: AG 2 ; 0.0227798947 0.5
+  |  LS: AG 1 ; 5.16322419 1
+  |  LS: AG 2 ; 0.0114109039 0.5
+  |  LS: AG 1 ; 5.2135127 1
+  |  LS: AG 2 ; 0.0057170619 0.5
+  |  LS: AG 1 ; 0.744233145 1
+  |  LS: AG 2 ; 0.289571404 0.5
+  |  LS: AG 1 ; 0.657601469 1
+  |  LS: AG 2 ; 0.146226316 0.5
+  |  LS: AG 1 ; 0.640591563 1
+  |  LS: AG 2 ; 0.0734364947 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0415878483 0.5
+  |  LS: AG 1 ; 7.73418747 1
+  |  LS: AG 2 ; 0.0414634583 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0207317291 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0103658646 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.00520981932 0.5
+  |  LS: AG 1 ; 19.1535765 1
+  |  LS: AG 2 ; 0.0449211285 0.5
+  |  LS: AG 1 ; 19.1744735 1
+  |  LS: AG 2 ; 0.0225758912 0.5
+  |  LS: AG 1 ; 0.742022886 1
+  |  LS: AG 2 ; 0.286415644 0.5
+  |  LS: AG 1 ; 0.656254076 1
+  |  LS: AG 2 ; 0.144654027 0.5
+  |  LS: AG 1 ; 0.639401968 1
+  |  LS: AG 2 ; 0.072651698 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0419319658 0.5
+  |  LS: AG 1 ; 5.98869652 1
+  |  LS: AG 2 ; 0.0453659899 0.5
+  |  LS: AG 1 ; 4.93272477 1
+  |  LS: AG 2 ; 0.0227798947 0.5
+  |  LS: AG 1 ; 5.1632242 1
+  |  LS: AG 2 ; 0.0114109039 0.5
+  |  LS: AG 1 ; 5.2135127 1
+  |  LS: AG 2 ; 0.0057170619 0.5
+  |  LS: AG 1 ; 0.744233145 1
+  |  LS: AG 2 ; 0.289571404 0.5
+  |  LS: AG 1 ; 0.657601469 1
+  |  LS: AG 2 ; 0.146226316 0.5
+  |  LS: AG 1 ; 0.640591563 1
+  |  LS: AG 2 ; 0.0734364947 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0415878483 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0414634583 0.5
+  |  LS: AG 1 ; 7.73418747 1
+  |  LS: AG 2 ; 0.0207317291 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.0103658646 0.5
+  |  LS: AG 1 ; 7.73418748 1
+  |  LS: AG 2 ; 0.00520981932 0.5
+  |  LS: AG 1 ; 19.1535765 1
+  |  LS: AG 2 ; 0.0449211285 0.5
+  |  LS: AG 1 ; 19.1744735 1
+  |  LS: AG 2 ; 0.0225758912 0.5
+  |  LS: AG 1 ; 0.742022886 1
+  |  LS: AG 2 ; 0.286415644 0.5
+  |  LS: AG 1 ; 0.656254076 1
+  |  LS: AG 2 ; 0.144654027 0.5
+  |  LS: AG 1 ; 0.639401968 1
+  |  LS: AG 2 ; 0.072651698 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 0.0146722374 1
+  |  LS: AG 2 ; 0.000630481139 0.5
+  |  LS: AG 1 ; 0.00273630296 1
+  |  LS: AG 2 ; 0.000315240569 0.5
+  |  LS: AG 1 ; 0.000605363833 1
+  |  LS: AG 2 ; 0.000157620285 0.5
+  |  LS: AG 1 ; 0.000143014026 1
+  |  LS: AG 2 ; 7.88101424e-05 0.5
+  |  LS: AG 1 ; 32.7535551 1
+  |  LS: AG 2 ; 0.0419319658 0.5
+  |  LS: AG 1 ; 5.98869652 1
+  |  LS: AG 2 ; 0.0453659899 0.5
+  |  LS: AG 1 ; 4.93272477 1
+  |  LS: AG 2 ; 0.0227798947 0.5
+  |  LS: AG 1 ; 5.16322419 1
+  |  LS: AG 2 ; 0.0114109039 0.5
+  |  LS: AG 1 ; 5.2135127 1
+  |  LS: AG 2 ; 0.0057170619 0.5
+  |  LS: AG 1 ; 0.744233145 1
+  |  LS: AG 2 ; 0.289571404 0.5
+  |  LS: AG 1 ; 0.657601469 1
+  |  LS: AG 2 ; 0.146226316 0.5
+  |  LS: AG 1 ; 0.640591563 1
+  |  LS: AG 2 ; 0.0734364947 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
+  |  LS: AG 2 ; 0.000325253752 0.5
+  |  LS: AG 1 ; 0.000644671498 1
+  |  LS: AG 2 ; 0.000162626876 0.5
+  |  LS: AG 1 ; 0.000152022653 1
+  |  LS: AG 2 ; 8.13134379e-05 0.5
+  |  LS: AG 1 ; 0.0158898706 1
+  |  LS: AG 2 ; 0.000650507503 0.5
+  |  LS: AG 1 ; 0.00292646628 1
